Customer ID,Order ID,Product ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,State,Postal Code,Profit,City Type,Region,Country,Year,Outlet Type,Sales Date
CUST061410,ORD061410,PROD061410,8/6/2019,8/8/2019,Same Day,22331.38,1,0.15,Tamil Nadu,600001,2086.17,Tier 1,North,India,2021,Medium,2/27/2021
CUST061411,ORD061411,PROD061411,9/19/2022,9/23/2022,Standard Class,24982.89,10,0.04,Delhi,110001,3518.18,Village,West,India,2020,Large,4/23/2020
CUST061412,ORD061412,PROD061412,8/14/2019,8/20/2019,Second Class,40321.24,8,0.34,Tamil Nadu,600001,7028.48,Village,South,India,2022,Large,3/26/2023
CUST061413,ORD061413,PROD061413,11/5/2023,11/12/2023,Second Class,23283.63,1,0.49,Karnataka,560001,1779.49,Tier 1,South,India,2022,Small,10/31/2019
CUST061414,ORD061414,PROD061414,9/24/2019,9/26/2019,Standard Class,33485.82,2,0.3,Tamil Nadu,600001,4462.88,Village,South,India,2023,Medium,5/13/2019
CUST061415,ORD061415,PROD061415,4/19/2022,4/23/2022,First Class,26308.09,3,0.07,Madhya Pradesh,462001,6357.5,Village,West,India,2019,Large,9/26/2022
CUST061416,ORD061416,PROD061416,10/24/2020,10/28/2020,First Class,6977.9,3,0.31,Punjab,160001,750.76,Village,North,India,2020,Large,3/22/2023
CUST061417,ORD061417,PROD061417,3/14/2022,3/20/2022,Same Day,5049.13,9,0.16,Uttar Pradesh,226001,930.87,Tier 1,West,India,2019,Medium,8/22/2020
CUST061418,ORD061418,PROD061418,10/13/2019,10/14/2019,Second Class,39246.31,5,0.05,Uttar Pradesh,226001,4277.79,Tier 2,North,India,2019,Small,12/22/2021
CUST061419,ORD061419,PROD061419,3/6/2023,3/12/2023,Second Class,42371.14,5,0.41,Tamil Nadu,600001,5982.24,Tier 1,East,India,2020,Medium,1/16/2019
CUST061420,ORD061420,PROD061420,1/18/2019,1/21/2019,Same Day,34426.79,7,0.34,Delhi,110001,3376.08,Tier 1,North,India,2023,Medium,10/8/2020
CUST061421,ORD061421,PROD061421,4/6/2020,4/11/2020,Standard Class,48537.58,1,0.1,Karnataka,560001,7953.12,Tier 1,West,India,2019,Medium,5/11/2020
CUST061422,ORD061422,PROD061422,3/18/2022,3/20/2022,First Class,28119.39,4,0.02,Rajasthan,302001,7766.8,Tier 1,South,India,2023,Small,5/6/2020
CUST061423,ORD061423,PROD061423,7/6/2023,7/13/2023,Standard Class,33128.24,10,0.32,Gujarat,380001,4418.01,Tier 2,West,India,2023,Medium,5/13/2023
CUST061424,ORD061424,PROD061424,5/6/2022,5/10/2022,Standard Class,17161.7,10,0.3,Madhya Pradesh,462001,1468.98,Tier 1,South,India,2019,Small,9/27/2019
CUST061425,ORD061425,PROD061425,7/28/2023,8/1/2023,Second Class,37087.75,6,0.47,Maharashtra,400001,2445.73,Village,South,India,2019,Small,3/24/2021
CUST061426,ORD061426,PROD061426,7/10/2022,7/11/2022,Standard Class,10024.09,7,0.25,Madhya Pradesh,462001,1334.68,Tier 1,East,India,2019,Large,10/23/2019
CUST061427,ORD061427,PROD061427,4/5/2019,4/11/2019,Second Class,7297.89,4,0.26,Maharashtra,400001,1616.27,Village,South,India,2023,Small,2/13/2020
CUST061428,ORD061428,PROD061428,3/9/2021,3/15/2021,First Class,36491.6,3,0.22,Delhi,110001,7485.38,Tier 2,South,India,2019,Medium,2/14/2023
CUST061429,ORD061429,PROD061429,7/16/2019,7/20/2019,First Class,42202.3,1,0.13,Madhya Pradesh,462001,7922.79,Village,East,India,2022,Medium,12/29/2020
CUST061430,ORD061430,PROD061430,5/24/2019,5/26/2019,Standard Class,4458.59,10,0.39,West Bengal,700001,351.04,Tier 2,North,India,2023,Medium,12/20/2021
CUST061431,ORD061431,PROD061431,3/12/2023,3/15/2023,Same Day,24195.22,8,0.44,Maharashtra,400001,1560.14,Village,North,India,2023,Large,9/25/2023
CUST061432,ORD061432,PROD061432,7/21/2021,7/22/2021,Same Day,23223.57,7,0.26,Madhya Pradesh,462001,3332.12,Tier 1,East,India,2020,Small,2/21/2023
CUST061433,ORD061433,PROD061433,12/22/2022,12/29/2022,Standard Class,8085.09,2,0.02,Karnataka,560001,1727.06,Tier 2,North,India,2022,Medium,9/14/2022
CUST061434,ORD061434,PROD061434,4/19/2019,4/21/2019,Standard Class,21207.92,10,0.32,Tamil Nadu,600001,3105.56,Tier 1,West,India,2022,Medium,10/10/2019
CUST061435,ORD061435,PROD061435,10/7/2020,10/9/2020,Standard Class,4382.22,9,0.02,Uttar Pradesh,226001,596.53,Tier 2,West,India,2022,Small,1/25/2023
CUST061436,ORD061436,PROD061436,4/9/2021,4/11/2021,Same Day,17745.09,8,0.5,Madhya Pradesh,462001,2057.98,Village,East,India,2020,Small,5/10/2021
CUST061437,ORD061437,PROD061437,1/11/2019,1/14/2019,First Class,46990.64,9,0.17,Maharashtra,400001,9440.16,Village,West,India,2020,Medium,8/5/2019
CUST061438,ORD061438,PROD061438,4/4/2019,4/7/2019,Standard Class,19667.47,7,0.39,Maharashtra,400001,1511.47,Tier 1,South,India,2023,Medium,3/19/2021
CUST061439,ORD061439,PROD061439,11/30/2022,12/2/2022,First Class,41363.64,9,0.47,Maharashtra,400001,6069.32,Tier 2,West,India,2020,Medium,11/24/2019
CUST061440,ORD061440,PROD061440,11/17/2020,11/24/2020,Second Class,25344.36,1,0.38,Madhya Pradesh,462001,4470.95,Village,West,India,2020,Small,3/5/2020
CUST061441,ORD061441,PROD061441,4/23/2020,4/28/2020,Standard Class,8180.1,10,0.35,Uttar Pradesh,226001,1523.24,Tier 2,North,India,2023,Medium,7/13/2021
CUST061442,ORD061442,PROD061442,2/24/2021,2/25/2021,Same Day,44632.03,3,0.08,Delhi,110001,5742.41,Tier 1,North,India,2019,Large,6/21/2022
CUST061443,ORD061443,PROD061443,5/10/2022,5/17/2022,Standard Class,20838.27,2,0.09,Karnataka,560001,5251.8,Village,South,India,2021,Medium,11/18/2020
CUST061444,ORD061444,PROD061444,4/28/2019,5/3/2019,Same Day,10964.39,4,0.27,Rajasthan,302001,1748.61,Tier 1,West,India,2021,Medium,5/9/2019
CUST061445,ORD061445,PROD061445,12/27/2023,1/1/2024,Same Day,24830.59,5,0.49,Uttar Pradesh,226001,3136.34,Tier 1,South,India,2019,Large,10/17/2023
CUST061446,ORD061446,PROD061446,10/20/2020,10/25/2020,Second Class,45103,2,0.43,Uttar Pradesh,226001,2673.57,Tier 1,South,India,2020,Small,5/17/2022
CUST061447,ORD061447,PROD061447,9/13/2020,9/16/2020,Second Class,22388.81,2,0.19,Tamil Nadu,600001,4257.34,Village,South,India,2023,Large,3/5/2021
CUST061448,ORD061448,PROD061448,7/9/2020,7/12/2020,Same Day,20960.22,6,0.22,Madhya Pradesh,462001,4300.05,Village,North,India,2023,Large,7/11/2022
CUST061449,ORD061449,PROD061449,2/3/2022,2/10/2022,Standard Class,39762.13,1,0.19,Madhya Pradesh,462001,5881.04,Tier 1,South,India,2022,Large,10/29/2020
CUST061450,ORD061450,PROD061450,3/17/2020,3/23/2020,Second Class,43911.34,4,0.3,Maharashtra,400001,4599.73,Village,West,India,2023,Large,11/2/2022
CUST061451,ORD061451,PROD061451,11/29/2021,11/30/2021,Standard Class,5344.69,2,0.3,Uttar Pradesh,226001,984.89,Tier 2,South,India,2021,Large,7/13/2019
CUST061452,ORD061452,PROD061452,4/23/2019,4/26/2019,Standard Class,25328.54,8,0.18,Gujarat,380001,2319.96,Tier 2,South,India,2019,Medium,3/15/2022
CUST061453,ORD061453,PROD061453,10/26/2021,11/2/2021,Second Class,19173.46,7,0.06,Karnataka,560001,4244.65,Village,North,India,2021,Large,10/3/2019
CUST061454,ORD061454,PROD061454,9/14/2022,9/19/2022,Standard Class,11513.7,9,0.28,West Bengal,700001,2126.13,Tier 2,East,India,2020,Large,7/15/2023
CUST061455,ORD061455,PROD061455,6/27/2021,6/28/2021,Standard Class,33167.05,6,0.17,Karnataka,560001,3439.56,Tier 1,South,India,2021,Small,2/18/2022
CUST061456,ORD061456,PROD061456,2/16/2022,2/20/2022,Same Day,8613.41,4,0.29,Rajasthan,302001,922.43,Village,West,India,2022,Large,8/2/2019
CUST061457,ORD061457,PROD061457,12/5/2021,12/6/2021,Second Class,48207.47,4,0.42,Maharashtra,400001,6086.28,Village,North,India,2023,Large,7/3/2023
CUST061458,ORD061458,PROD061458,7/21/2023,7/26/2023,Same Day,20736.35,9,0.06,Gujarat,380001,5761.69,Village,South,India,2020,Large,10/27/2023
CUST061459,ORD061459,PROD061459,4/25/2022,4/28/2022,First Class,49419.69,5,0.45,Tamil Nadu,600001,7503.4,Village,South,India,2020,Large,1/9/2019
CUST061460,ORD061460,PROD061460,10/18/2022,10/19/2022,Second Class,47174.55,2,0.47,Punjab,160001,2781.88,Village,West,India,2022,Large,12/4/2023
CUST061461,ORD061461,PROD061461,10/28/2022,11/3/2022,Same Day,16528.88,3,0.1,Gujarat,380001,3371.15,Tier 1,North,India,2022,Small,4/25/2023
CUST061462,ORD061462,PROD061462,10/25/2019,10/27/2019,Second Class,22543.05,2,0.19,Tamil Nadu,600001,3741.31,Tier 1,East,India,2023,Small,9/3/2023
CUST061463,ORD061463,PROD061463,7/11/2022,7/12/2022,Standard Class,9294.36,6,0.35,Madhya Pradesh,462001,1375.4,Tier 2,East,India,2020,Medium,3/24/2022
CUST061464,ORD061464,PROD061464,3/22/2021,3/25/2021,Same Day,41260.87,3,0.39,Karnataka,560001,3951.95,Tier 1,West,India,2021,Large,12/11/2022
CUST061465,ORD061465,PROD061465,12/15/2021,12/19/2021,First Class,25881.34,1,0.26,Punjab,160001,4668.31,Tier 1,South,India,2019,Medium,10/8/2023
CUST061466,ORD061466,PROD061466,7/26/2022,7/28/2022,Standard Class,45079.97,2,0.34,Gujarat,380001,3388.73,Tier 2,West,India,2022,Medium,12/23/2019
CUST061467,ORD061467,PROD061467,5/25/2020,6/1/2020,Standard Class,40618.85,6,0.38,Rajasthan,302001,3955.66,Tier 2,East,India,2019,Small,6/1/2021
CUST061468,ORD061468,PROD061468,4/5/2021,4/7/2021,Same Day,43494.72,7,0.33,Delhi,110001,8242.22,Tier 1,West,India,2023,Small,5/30/2019
CUST061469,ORD061469,PROD061469,3/19/2020,3/24/2020,Second Class,17250.16,4,0.41,Delhi,110001,1697.4,Tier 1,South,India,2022,Medium,11/20/2021
CUST061470,ORD061470,PROD061470,12/28/2020,12/30/2020,Standard Class,4336.43,10,0.08,Delhi,110001,704.53,Tier 2,North,India,2023,Medium,1/23/2022
CUST061471,ORD061471,PROD061471,2/21/2023,2/26/2023,First Class,28612.8,5,0.43,Maharashtra,400001,3405.48,Tier 2,South,India,2021,Small,11/24/2022
CUST061472,ORD061472,PROD061472,4/3/2023,4/4/2023,Standard Class,26891.15,10,0.44,West Bengal,700001,4089.23,Tier 2,West,India,2023,Large,1/15/2020
CUST061473,ORD061473,PROD061473,1/13/2019,1/20/2019,Standard Class,19767.78,8,0.21,Punjab,160001,1794.28,Tier 1,North,India,2019,Small,10/17/2021
CUST061474,ORD061474,PROD061474,1/1/2021,1/5/2021,First Class,33629.18,4,0.24,West Bengal,700001,6728.98,Village,South,India,2020,Small,10/23/2023
CUST061475,ORD061475,PROD061475,5/28/2020,5/29/2020,Same Day,27003.85,9,0.1,Gujarat,380001,2649.04,Village,West,India,2021,Large,1/17/2021
CUST061476,ORD061476,PROD061476,12/10/2021,12/11/2021,Second Class,35041.57,3,0.25,Karnataka,560001,6430.88,Village,South,India,2023,Large,1/8/2023
CUST061477,ORD061477,PROD061477,1/7/2020,1/13/2020,Same Day,3646.93,10,0.23,Gujarat,380001,342.48,Village,South,India,2020,Small,10/8/2019
CUST061478,ORD061478,PROD061478,7/7/2022,7/10/2022,Second Class,26666.38,6,0.14,West Bengal,700001,3664.25,Tier 1,South,India,2022,Medium,10/29/2020
CUST061479,ORD061479,PROD061479,4/21/2019,4/22/2019,Same Day,49137.44,9,0.21,Gujarat,380001,6985.49,Tier 1,South,India,2023,Large,3/4/2022
CUST061480,ORD061480,PROD061480,7/24/2020,7/30/2020,Standard Class,32455.11,6,0.13,Maharashtra,400001,4492.15,Tier 1,South,India,2023,Small,6/13/2021
CUST061481,ORD061481,PROD061481,10/5/2022,10/10/2022,Standard Class,34132.75,5,0.12,Gujarat,380001,8559.03,Tier 1,South,India,2022,Small,2/12/2020
CUST061482,ORD061482,PROD061482,1/16/2021,1/23/2021,Second Class,36326.18,1,0.04,Madhya Pradesh,462001,5384.63,Tier 2,East,India,2020,Medium,7/19/2021
CUST061483,ORD061483,PROD061483,5/8/2020,5/14/2020,Same Day,17334.33,2,0.19,Delhi,110001,1895.3,Village,East,India,2023,Small,2/8/2022
CUST061484,ORD061484,PROD061484,4/17/2022,4/21/2022,Standard Class,29650.48,1,0.44,Karnataka,560001,2681.43,Village,East,India,2023,Large,1/28/2020
CUST061485,ORD061485,PROD061485,10/14/2022,10/17/2022,Standard Class,6930.83,6,0.05,West Bengal,700001,1701.29,Village,South,India,2023,Large,2/11/2021
CUST061486,ORD061486,PROD061486,8/4/2020,8/6/2020,First Class,2033.46,4,0.42,Maharashtra,400001,255.54,Village,North,India,2019,Large,3/4/2022
CUST061487,ORD061487,PROD061487,4/15/2022,4/18/2022,Second Class,32802.55,1,0.08,Madhya Pradesh,462001,5048.19,Tier 1,East,India,2022,Small,4/12/2020
CUST061488,ORD061488,PROD061488,1/11/2022,1/17/2022,Same Day,28601.08,1,0.27,Rajasthan,302001,4245.7,Tier 1,West,India,2021,Small,12/21/2021
CUST061489,ORD061489,PROD061489,10/2/2020,10/6/2020,Standard Class,325.3,6,0.33,Gujarat,380001,50.22,Tier 2,West,India,2023,Small,11/2/2020
CUST061490,ORD061490,PROD061490,8/31/2021,9/2/2021,Second Class,17143.45,4,0.17,Gujarat,380001,3615.08,Tier 1,North,India,2021,Small,8/8/2023
CUST061491,ORD061491,PROD061491,4/29/2022,5/1/2022,Standard Class,44741.9,8,0.35,Karnataka,560001,5366.74,Tier 1,West,India,2021,Medium,3/6/2023
CUST061492,ORD061492,PROD061492,12/5/2022,12/12/2022,Standard Class,48679.24,1,0.35,Delhi,110001,3283.74,Tier 1,East,India,2021,Small,12/21/2021
CUST061493,ORD061493,PROD061493,9/19/2020,9/26/2020,Second Class,24118.73,2,0.16,Uttar Pradesh,226001,3117.13,Tier 2,North,India,2021,Small,9/21/2022
CUST061494,ORD061494,PROD061494,12/11/2022,12/14/2022,First Class,8364.13,2,0.01,Madhya Pradesh,462001,1322.02,Village,East,India,2022,Small,3/9/2023
CUST061495,ORD061495,PROD061495,3/26/2019,4/2/2019,First Class,41709.6,3,0.04,Madhya Pradesh,462001,6996.22,Tier 2,East,India,2022,Large,5/27/2021
CUST061496,ORD061496,PROD061496,7/28/2023,8/2/2023,First Class,16448.19,3,0.06,Karnataka,560001,3466.58,Tier 2,South,India,2023,Small,8/3/2023
CUST061497,ORD061497,PROD061497,3/16/2019,3/21/2019,Second Class,13397.88,10,0.49,Gujarat,380001,953.79,Tier 1,South,India,2020,Medium,4/25/2022
CUST061498,ORD061498,PROD061498,3/10/2022,3/17/2022,First Class,49326.5,5,0.3,Karnataka,560001,8423.51,Tier 1,East,India,2022,Medium,3/2/2022
CUST061499,ORD061499,PROD061499,11/16/2019,11/17/2019,Same Day,49169.14,4,0.45,Tamil Nadu,600001,5211.69,Village,North,India,2019,Medium,10/18/2019
CUST061500,ORD061500,PROD061500,1/27/2021,2/1/2021,Standard Class,23096.38,1,0.4,Uttar Pradesh,226001,2846.02,Tier 1,East,India,2022,Medium,10/27/2019
CUST061501,ORD061501,PROD061501,2/4/2020,2/7/2020,Second Class,25306.04,7,0.1,West Bengal,700001,4104.83,Village,West,India,2021,Large,12/6/2022
CUST061502,ORD061502,PROD061502,12/29/2022,1/3/2023,Same Day,7808.24,3,0.41,Punjab,160001,939.43,Tier 1,North,India,2020,Small,4/26/2019
CUST061503,ORD061503,PROD061503,10/27/2021,11/1/2021,Same Day,4162.21,3,0.28,West Bengal,700001,660.36,Tier 1,West,India,2022,Small,10/19/2022
CUST061504,ORD061504,PROD061504,4/16/2021,4/20/2021,Same Day,16985.74,3,0.18,Gujarat,380001,2112.25,Village,East,India,2023,Medium,5/30/2022
CUST061505,ORD061505,PROD061505,8/2/2023,8/7/2023,Second Class,20508.71,3,0.21,Punjab,160001,3242.25,Village,North,India,2021,Large,12/6/2021
CUST061506,ORD061506,PROD061506,6/21/2023,6/24/2023,Second Class,28483.05,2,0.34,Madhya Pradesh,462001,4378.44,Tier 2,South,India,2021,Large,1/7/2021
CUST061507,ORD061507,PROD061507,6/10/2020,6/13/2020,Second Class,42642.03,7,0.14,Uttar Pradesh,226001,10887.72,Tier 1,East,India,2020,Small,11/2/2023
CUST061508,ORD061508,PROD061508,12/14/2020,12/15/2020,Same Day,26213.07,6,0.48,Madhya Pradesh,462001,3036.98,Village,South,India,2019,Large,12/24/2022
CUST061509,ORD061509,PROD061509,9/30/2023,10/6/2023,Same Day,25270.44,8,0.44,Gujarat,380001,2149.67,Tier 2,East,India,2023,Large,6/16/2023
CUST061510,ORD061510,PROD061510,3/29/2021,4/4/2021,Same Day,42016.93,1,0.19,Rajasthan,302001,7928.77,Village,East,India,2022,Large,10/30/2021
CUST061511,ORD061511,PROD061511,5/22/2019,5/28/2019,First Class,3401.86,2,0.31,Punjab,160001,645.73,Tier 2,West,India,2021,Medium,6/6/2022
CUST061512,ORD061512,PROD061512,11/23/2020,11/30/2020,Same Day,36683.93,8,0.11,Uttar Pradesh,226001,9631.16,Tier 1,East,India,2021,Small,1/19/2023
CUST061513,ORD061513,PROD061513,6/30/2023,7/1/2023,First Class,43739.76,8,0.11,Rajasthan,302001,9565.84,Tier 1,East,India,2023,Small,4/20/2019
CUST061514,ORD061514,PROD061514,1/16/2021,1/19/2021,Second Class,3555.21,6,0.24,Madhya Pradesh,462001,308.93,Tier 2,North,India,2019,Medium,9/25/2023
CUST061515,ORD061515,PROD061515,7/23/2022,7/26/2022,Same Day,27975.04,8,0.34,Delhi,110001,4258.6,Village,West,India,2020,Large,2/4/2021
CUST061516,ORD061516,PROD061516,11/23/2021,11/28/2021,Standard Class,27128.03,6,0.15,Tamil Nadu,600001,3417.52,Tier 2,East,India,2023,Large,1/18/2023
CUST061517,ORD061517,PROD061517,8/18/2020,8/19/2020,Second Class,46135.32,7,0.21,Rajasthan,302001,8728.99,Village,North,India,2023,Small,2/14/2023
CUST061518,ORD061518,PROD061518,7/16/2021,7/20/2021,First Class,35243.39,8,0.47,Delhi,110001,4251.58,Tier 1,South,India,2023,Large,9/25/2022
CUST061519,ORD061519,PROD061519,10/6/2019,10/11/2019,First Class,45105.61,4,0.04,Rajasthan,302001,6722.86,Tier 1,West,India,2019,Small,3/10/2023
CUST061520,ORD061520,PROD061520,2/3/2019,2/7/2019,Same Day,15674.46,5,0.22,Uttar Pradesh,226001,2987.84,Village,East,India,2020,Small,2/3/2020
CUST061521,ORD061521,PROD061521,3/20/2021,3/21/2021,Same Day,14099.64,1,0.03,Madhya Pradesh,462001,2613.5,Tier 1,South,India,2021,Large,9/28/2019
CUST061522,ORD061522,PROD061522,10/3/2021,10/9/2021,Same Day,45494.11,3,0.12,Delhi,110001,5547.27,Village,North,India,2019,Medium,3/4/2022
CUST061523,ORD061523,PROD061523,9/3/2019,9/8/2019,Standard Class,10961.33,10,0.43,Uttar Pradesh,226001,949.19,Tier 1,West,India,2023,Small,9/26/2022
CUST061524,ORD061524,PROD061524,1/9/2023,1/10/2023,First Class,6239.78,1,0.32,Punjab,160001,805.98,Tier 1,East,India,2022,Small,10/15/2021
CUST061525,ORD061525,PROD061525,3/21/2020,3/27/2020,Second Class,895.01,3,0.15,Tamil Nadu,600001,157.21,Village,North,India,2021,Small,5/20/2021
CUST061526,ORD061526,PROD061526,1/17/2022,1/18/2022,Second Class,7378.83,6,0.13,Maharashtra,400001,1480.93,Village,West,India,2022,Large,4/11/2023
CUST061527,ORD061527,PROD061527,7/6/2020,7/12/2020,Second Class,41895.96,2,0.05,Rajasthan,302001,5682.78,Village,East,India,2022,Large,5/10/2021
CUST061528,ORD061528,PROD061528,4/8/2022,4/10/2022,First Class,21951.86,7,0.06,Uttar Pradesh,226001,4628.72,Village,East,India,2023,Small,5/1/2021
CUST061529,ORD061529,PROD061529,7/10/2020,7/12/2020,Same Day,45573.32,7,0.47,Tamil Nadu,600001,5976.33,Tier 1,North,India,2022,Small,8/9/2019
CUST061530,ORD061530,PROD061530,2/9/2019,2/12/2019,Same Day,39784.55,3,0.45,Uttar Pradesh,226001,5436.64,Tier 1,West,India,2021,Small,10/19/2023
CUST061531,ORD061531,PROD061531,5/3/2020,5/4/2020,Second Class,29363.23,5,0.1,Punjab,160001,5173.09,Tier 2,West,India,2023,Medium,3/2/2020
CUST061532,ORD061532,PROD061532,1/11/2019,1/15/2019,Second Class,13230.85,3,0.41,Maharashtra,400001,1437.15,Village,South,India,2022,Medium,7/2/2019
CUST061533,ORD061533,PROD061533,6/5/2021,6/8/2021,First Class,19204.73,4,0.15,West Bengal,700001,3630.65,Tier 2,North,India,2023,Large,3/8/2019
CUST061534,ORD061534,PROD061534,5/1/2022,5/7/2022,Standard Class,40476.26,2,0.32,Delhi,110001,8006.27,Tier 2,West,India,2019,Medium,12/27/2023
CUST061535,ORD061535,PROD061535,3/26/2020,4/2/2020,Second Class,23855.88,3,0.5,West Bengal,700001,3474.89,Village,West,India,2019,Small,5/8/2019
CUST061536,ORD061536,PROD061536,1/12/2023,1/14/2023,Same Day,38470.43,6,0.24,Karnataka,560001,7896.1,Village,West,India,2020,Medium,3/16/2022
CUST061537,ORD061537,PROD061537,12/26/2021,12/28/2021,First Class,21613.77,4,0.2,Karnataka,560001,1879.3,Tier 2,West,India,2020,Large,2/8/2020
CUST061538,ORD061538,PROD061538,3/6/2021,3/9/2021,Same Day,7489.77,10,0.15,Karnataka,560001,1294.62,Tier 2,South,India,2019,Medium,11/20/2019
CUST061539,ORD061539,PROD061539,7/29/2023,8/5/2023,Second Class,14384.99,4,0.42,Maharashtra,400001,1843.99,Tier 1,East,India,2019,Small,6/20/2019
CUST061540,ORD061540,PROD061540,8/1/2023,8/2/2023,First Class,42604.09,2,0.18,Karnataka,560001,4527.92,Village,East,India,2019,Medium,12/17/2020
CUST061541,ORD061541,PROD061541,11/3/2019,11/7/2019,Second Class,10523.6,7,0.35,Maharashtra,400001,1430.89,Tier 1,West,India,2019,Small,9/30/2020
CUST061542,ORD061542,PROD061542,5/12/2020,5/18/2020,Standard Class,12150.47,9,0.07,Punjab,160001,3153.43,Tier 2,East,India,2021,Large,11/25/2023
CUST061543,ORD061543,PROD061543,6/29/2022,7/4/2022,Second Class,8521.78,8,0.04,Maharashtra,400001,1988.91,Village,West,India,2023,Small,1/9/2020
CUST061544,ORD061544,PROD061544,12/5/2019,12/12/2019,First Class,15491.91,4,0.03,Gujarat,380001,3158.9,Village,South,India,2021,Large,12/18/2022
CUST061545,ORD061545,PROD061545,3/24/2020,3/31/2020,First Class,8317.74,1,0.46,Karnataka,560001,1221.47,Tier 2,West,India,2021,Small,2/22/2023
CUST061546,ORD061546,PROD061546,7/3/2021,7/9/2021,First Class,32348.16,1,0.37,Gujarat,380001,5779.69,Tier 2,South,India,2022,Large,12/2/2021
CUST061547,ORD061547,PROD061547,9/24/2022,9/26/2022,Second Class,45621.53,2,0.47,West Bengal,700001,4152.41,Village,West,India,2023,Large,9/24/2021
CUST061548,ORD061548,PROD061548,9/6/2020,9/8/2020,Standard Class,48233.81,4,0.48,Uttar Pradesh,226001,7255.67,Village,North,India,2019,Medium,1/9/2023
CUST061549,ORD061549,PROD061549,7/11/2020,7/16/2020,Standard Class,8046.86,2,0.46,Uttar Pradesh,226001,717.24,Tier 1,East,India,2019,Medium,12/25/2019
CUST061550,ORD061550,PROD061550,8/22/2021,8/26/2021,Standard Class,22344.45,1,0.18,Madhya Pradesh,462001,2554.92,Tier 1,East,India,2023,Small,11/11/2019
CUST061551,ORD061551,PROD061551,1/12/2019,1/19/2019,Same Day,4822.55,9,0.07,Madhya Pradesh,462001,466.55,Tier 2,North,India,2023,Small,2/12/2019
CUST061552,ORD061552,PROD061552,7/20/2023,7/24/2023,Same Day,2154.55,7,0.39,Karnataka,560001,235.22,Tier 1,West,India,2020,Large,10/2/2022
CUST061553,ORD061553,PROD061553,4/5/2020,4/11/2020,First Class,42190.24,7,0.44,Rajasthan,302001,4414.59,Tier 2,South,India,2023,Medium,9/30/2023
CUST061554,ORD061554,PROD061554,7/17/2023,7/22/2023,Second Class,5414.14,3,0.3,Karnataka,560001,666.27,Tier 1,South,India,2023,Small,10/5/2022
CUST061555,ORD061555,PROD061555,3/17/2023,3/19/2023,Standard Class,43464.93,10,0.41,Madhya Pradesh,462001,2778.91,Tier 2,East,India,2020,Large,1/5/2019
CUST061556,ORD061556,PROD061556,2/1/2019,2/2/2019,Standard Class,46547.43,9,0.07,Punjab,160001,5812.73,Village,South,India,2023,Small,11/25/2019
CUST061557,ORD061557,PROD061557,4/17/2019,4/19/2019,First Class,21314.12,8,0.23,Punjab,160001,3985.6,Village,West,India,2019,Large,6/24/2023
CUST061558,ORD061558,PROD061558,5/13/2023,5/14/2023,First Class,11235.19,4,0.07,Tamil Nadu,600001,2394.53,Village,East,India,2019,Medium,5/28/2020
CUST061559,ORD061559,PROD061559,7/4/2019,7/5/2019,First Class,41730.97,8,0.47,Rajasthan,302001,3616.08,Tier 2,East,India,2020,Large,11/6/2023
CUST061560,ORD061560,PROD061560,12/13/2019,12/14/2019,Second Class,46511,1,0.17,Rajasthan,302001,9615.63,Tier 1,North,India,2021,Small,2/8/2022
CUST061561,ORD061561,PROD061561,5/3/2019,5/9/2019,Second Class,48830.07,7,0.17,Punjab,160001,7090.68,Tier 1,South,India,2023,Medium,8/27/2023
CUST061562,ORD061562,PROD061562,6/27/2022,6/28/2022,First Class,25570.78,3,0.23,Maharashtra,400001,5443.74,Village,West,India,2022,Large,2/16/2021
CUST061563,ORD061563,PROD061563,5/13/2022,5/17/2022,Same Day,2293.68,6,0.42,Uttar Pradesh,226001,261.36,Village,North,India,2022,Large,5/18/2023
CUST061564,ORD061564,PROD061564,12/29/2019,1/3/2020,Second Class,23704.32,2,0.21,Tamil Nadu,600001,5356.2,Tier 1,South,India,2022,Medium,2/7/2023
CUST061565,ORD061565,PROD061565,3/28/2019,3/31/2019,Same Day,39551.95,4,0.32,Tamil Nadu,600001,7767.05,Tier 1,South,India,2022,Large,2/4/2019
CUST061566,ORD061566,PROD061566,9/17/2023,9/22/2023,Same Day,30208.67,2,0.1,Gujarat,380001,4486.68,Tier 2,South,India,2021,Medium,5/8/2023
CUST061567,ORD061567,PROD061567,3/15/2019,3/19/2019,First Class,47875.35,2,0.12,Maharashtra,400001,7648.2,Tier 1,East,India,2019,Medium,10/14/2022
CUST061568,ORD061568,PROD061568,9/26/2019,9/28/2019,Same Day,12306.83,6,0.45,Punjab,160001,1096.73,Tier 2,East,India,2019,Large,9/30/2021
CUST061569,ORD061569,PROD061569,9/7/2020,9/8/2020,Same Day,29378.18,9,0.4,Maharashtra,400001,2612.68,Tier 2,East,India,2023,Medium,10/31/2023
CUST061570,ORD061570,PROD061570,7/15/2023,7/17/2023,Same Day,2315.49,4,0.44,Punjab,160001,238.2,Tier 1,South,India,2022,Medium,5/5/2021
CUST061571,ORD061571,PROD061571,1/25/2019,1/27/2019,Second Class,43448.72,3,0.25,Maharashtra,400001,6677.71,Village,East,India,2022,Medium,5/31/2019
CUST061572,ORD061572,PROD061572,6/17/2021,6/23/2021,First Class,46770.2,2,0.18,Gujarat,380001,10568.76,Tier 2,West,India,2019,Large,8/9/2023
